,Tipo,Calendario,Clasificacion,Anio_prueba,Nombre_Colegio,Municipio,Departamento
21214,NO OFICIAL,A,A+,2020,COLEGIO LONDRES                                                                                     ,SABANETA,ANTIOQUIA
21215,OFICIAL,A,D,2020,INSTITUCIÓN EDUCATIVA MARICE SINISTERRA,CALI,VALLE DEL CAUCA
21216,OFICIAL,A,B,2020,ENRIQUE OLAYA HERRERA,ARMENIA,QUINDÍO
21217,OFICIAL,A,C,2020,COLEGIO SAN LUIS,ARATOCA,SANTANDER
21218,OFICIAL,A,C,2020,COLEGIO DISTRITAL EL CAÑAHUATE,BARRANQUILLA,ATLÁNTICO
21219,OFICIAL,A,A,2020,I E DE SANTANDER,BUCARAMANGA,SANTANDER
21220,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA COLEGIO DEPARTAMENTAL SAN FRANCISCO DE ASIS,VILLAVICENCIO,META
21221,OFICIAL,A,C,2020,I.E. TECNICA NACIONALIZADA PABLO VI,CUBARÁ,BOYACÁ
21222,OFICIAL,A,C,2020,LAS COLINAS,ARMENIA,QUINDÍO
21223,OFICIAL,A,B,2020,COLEGIO INTEGRADO  LOS SANTOS,LOS SANTOS,SANTANDER
21224,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DE LA SALUD,SUPATÁ,CUNDINAMARCA
21225,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA 20 DE JULIO,CARTAGENA DE INDIAS,BOLÍVAR
21226,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA NUEVO ORIENTE,TIERRALTA,CÓRDOBA
21227,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA  EL PORTICO,RIONEGRO,SANTANDER
21228,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA DISTRITAL BETSABE ESPINOZA,BARRANQUILLA,ATLÁNTICO
21229,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA SAN JUAN DE DAMASCO,CARTAGENA DE INDIAS,BOLÍVAR
21230,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA SAN LORENZO,RIOSUCIO,CALDAS
21231,OFICIAL,A,C,2020,IE EL PARAISO,YOPAL,CASANARE
21232,OFICIAL,A,D,2020,IE SANTA ANA,GUÁTICA,RISARALDA
21233,OFICIAL,A,B,2020,IE ORIENTE MIRAFLORES,BUCARAMANGA,SANTANDER
21234,OFICIAL,A,D,2020,I. E. MONSEÑOR GERARDO PATIÑO,CÁCERES,ANTIOQUIA
21235,OFICIAL,A,D,2020,I. E. R. MELLITO,NECOCLÍ,ANTIOQUIA
21236,OFICIAL,A,D,2020,INST EDUC LAS PALMAS,SANTIAGO DE TOLÚ,SUCRE
21237,OFICIAL,A,D,2020,IE LA PRIMAVERA,PUERTO RICO,META
21238,NO OFICIAL,A,C,2020,INSTITUCION EDUCATIVA CALDAS,FLANDES,TOLIMA
21239,OFICIAL,A,C,2020,I.E. JORDAN,MONIQUIRÁ,BOYACÁ
21240,OFICIAL,A,C,2020,INST EDUC JIISA FXIW (ANTES CENT EDUC JIISA FXIW RESGUARDO INDIG DE YAQUIVA),INZÁ,CAUCA
21241,NO OFICIAL,A,A,2020,INSTITUCION EDUCATIVA COMPARTIR SUBA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21242,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA DEPARTAMENTAL MONSEÑOR AGUSTIN GUTIERREZ,FÓMEQUE,CUNDINAMARCA
21243,OFICIAL,A,A,2020,INSTITUCION EDUCATIVA LEOPOLDO PIZARRO GONZALEZ,MIRANDA,CAUCA
21244,OFICIAL,A,C,2020,I. E. R. VILLA NELLY,CAREPA,ANTIOQUIA
21245,NO OFICIAL,A,A+,2020,COL DIVINO SALVADOR                                                                                 ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21246,OFICIAL,A,B,2020,I.E. CARLOS ALBAN,TIMBÍO,CAUCA
21247,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA DEPARTAMENTAL DE BASICA Y MEDIA SAN ANTONIO,CERRO DE SAN ANTONIO,MAGDALENA
21248,OFICIAL,A,D,2020,INST. EDUCATIVA MONSE¿OR SARMIENTO PERALTA,SARDINATA,NORTE DE SANTANDER
21249,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA JULIO CESAR ZULUAGA,TULUÁ,VALLE DEL CAUCA
21250,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE VIDALES,TUCHÍN,CÓRDOBA
21251,OFICIAL,A,B,2020,I.E. LA CANDELARIA,LA CAPILLA,BOYACÁ
21252,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA EL VERGEL,ORTEGA,TOLIMA
21253,OFICIAL,A,D,2020,I.E.R. CAMPOLEJANO,SOLITA,CAQUETÁ
21254,OFICIAL,A,D,2020,INSTITUCI¿N EDUCATIVA RURAL NUESTRA SE¿ORA DEL PILAR,DIBULLA,LA GUAJIRA
21255,OFICIAL,A,B,2020,I.E.R. HOJAS ANCHAS,GUARNE,ANTIOQUIA
21256,NO OFICIAL,A,A+,2020,COMFACA,FLORENCIA,CAQUETÁ
21257,OFICIAL,A,C,2020,I. E. FEDERICO ANGEL,CALDAS,ANTIOQUIA
21258,OFICIAL,A,D,2020,I. E. EL CEDRO,YARUMAL,ANTIOQUIA
21259,OFICIAL,A,D,2020,IE FRANCISCO ANTONIO ZEA,PRADERA,VALLE DEL CAUCA
21260,OFICIAL,A,C,2020,IE AGROPECUARIA HECTOR JARAMILLO DUQUE,PUERTO LLERAS,META
21261,NO OFICIAL,A,B,2020,CENT EDUCATIVO DEL NORTE LA MERCED,POPAYÁN,CAUCA
21262,OFICIAL,A,D,2020,I. E.R. SIMON BOLIVAR,ZARAGOZA,ANTIOQUIA
21263,NO OFICIAL,A,B,2020,COLEGIO CRISTO REY,BARRANQUILLA,ATLÁNTICO
21264,NO OFICIAL,A,B,2020,GIMNASIO TEQUENDAMA,SOACHA,CUNDINAMARCA
21265,NO OFICIAL,A,A+,2020,COLEGIO EL ENCANTO,LORICA,CÓRDOBA
21266,NO OFICIAL,A,A+,2020,COLEGIO COMFAMILIAR DEL ATLANTICO,BARRANQUILLA,ATLÁNTICO
21267,OFICIAL,A,D,2020,IE ANTONIO RICAURTE,RIOSUCIO,CHOCÓ
21268,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA  EL CENTENARIO,EL CARMEN DE CHUCURÍ,SANTANDER
21269,OFICIAL,A,C,2020,INST EDUC LA MILAGROSA,MEDELLÍN,ANTIOQUIA
21270,OFICIAL,A,C,2020,COLEGIO CAMP JAIME GARZON (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21271,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA LOS LIBERTADORES,CONSACÁ,NARIÑO
21272,NO OFICIAL,A,A,2020,LIC SAN BASILIO MAGNO                                                                               ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21273,OFICIAL,A,D,2020,INST EDUCATIVA SAN MIGUEL,HACARÍ,NORTE DE SANTANDER
21274,OFICIAL,A,D,2020,INST EDUC GUADALUPE,MEDELLÍN,ANTIOQUIA
21275,NO OFICIAL,A,B,2020,COL INTEGD SAN JOSE,FLORIDABLANCA,SANTANDER
21276,NO OFICIAL,A,A,2020,COL COOP DEL MAGISTERIO DE CUNDINAMARCA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21277,OFICIAL,A,D,2020,I. E. R. KARMATARÚA,JARDÍN,ANTIOQUIA
21278,NO OFICIAL,A,A,2020,LIC PSICOPEDAG NUEVA CASTILLA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21279,NO OFICIAL,A,B,2020,COL ESTRADA DE MARIA AUXILIADORA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21280,OFICIAL,A,D,2020,I.E. CASAS BAJAS (ANTES C.E. CASA BAJAS),CAJIBÍO,CAUCA
21281,NO OFICIAL,A,A+,2020,COL NUESTRA SENORA DEL ROSARIO DE CHIQUINQUIRA,MEDELLÍN,ANTIOQUIA
21282,NO OFICIAL,A,A,2020,COL MAYOR DEL CLARET                                                                                ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21283,OFICIAL,A,C,2020,COLEGIO INTEGRADO  PUERTO PARRA,PUERTO PARRA,SANTANDER
21284,OFICIAL,A,C,2020,INST EDUC PEDRO OCTAVIO AMADO,MEDELLÍN,ANTIOQUIA
21285,OFICIAL,A,C,2020,IE JOSE ANTONIO GALAN RABOLARGO,CERETÉ,CÓRDOBA
21286,OFICIAL,A,B,2020,IE PANTANOS,TIMANÁ,HUILA
21287,NO OFICIAL,A,B,2020,INSTITUCION EDUCATIVA  COMFAMILIAR DE LA GUAJIRA NO. 1,HATONUEVO,LA GUAJIRA
21288,NO OFICIAL,A,B,2020,CENTRO DOCENTE LICEO MARISOL,CALI,VALLE DEL CAUCA
21289,OFICIAL,A,C,2020,INSTITUCION NORMAL SUPERIOR,SAN JUAN DEL CESAR,LA GUAJIRA
21290,NO OFICIAL,A,A+,2020,COL FCO DE SAN LUIS BELTRAN,SANTA MARTA,MAGDALENA
21291,OFICIAL,A,C,2020,ISAAC TACHA NI¿O,VILLAVICENCIO,META
21292,OFICIAL,A,C,2020,IE JOHN F. KENNEDY,SAN JUANITO,META
21293,OFICIAL,A,B,2020,IE SAN PIO X,LA CUMBRE,VALLE DEL CAUCA
21294,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA SAN SEBASTIAN DE YASCUAL,TÚQUERRES,NARIÑO
21295,NO OFICIAL,A,A+,2020,COL DE BTO COLEGIATURA COLOMBIANA,MEDELLÍN,ANTIOQUIA
21296,OFICIAL,A,C,2020,I. E. SAN JOSE,MARINILLA,ANTIOQUIA
21297,NO OFICIAL,A,A+,2020,COLEGIO COLSUBSIDIO CIUDADELA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21298,OFICIAL,A,D,2020,I.E. LA PALMITA,LA JAGUA DE IBIRICO,CESAR
21299,OFICIAL,A,C,2020,I.E.A. FRAY ISIDORO DE MONTCLAR,SANTA ROSA,CAUCA
21300,OFICIAL,A,C,2020,IE NUESTRA SRA DEL  SOCORRO,PITAL,HUILA
21301,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL MARCO FIDEL SUAREZ,UBALÁ,CUNDINAMARCA
21302,OFICIAL,A,B,2020,IE SIMON BOLIVAR,EL CALVARIO,META
21303,OFICIAL,A,D,2020,COLEGIO AGROPECUARIO SILVANO VELASCO,BOLÍVAR,SANTANDER
21304,NO OFICIAL,A,C,2020,COLEGIO COMUNAL NUEVA GRANADA,CALI,VALLE DEL CAUCA
21305,OFICIAL,A,C,2020,I.E. CAPILLA DEL ROSARIO,MEDELLÍN,ANTIOQUIA
21306,OFICIAL,A,D,2020,I. E.  SANTO DOMINGO SAVIO,SEGOVIA,ANTIOQUIA
21307,NO OFICIAL,A,A+,2020,LIC CAMPESTRE CAFAM,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21308,NO OFICIAL,A,A+,2020,LIC CHICO CAMPESTRE                                                                                 ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21309,OFICIAL,A,C,2020,I. E. BRAULIO MEJIA,SONSÓN,ANTIOQUIA
21310,NO OFICIAL,A,A+,2020,COLEGIO SALESIANO SANTO DOMINGO SAVIO,LA CEJA,ANTIOQUIA
21311,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA FULGENCIO LEQUERICA  VELEZ,CARTAGENA DE INDIAS,BOLÍVAR
21312,OFICIAL,A,D,2020,I.E. MATA DE MAIZ,VALENCIA,CÓRDOBA
21313,OFICIAL,A,B,2020,I.E. BOJACA,CHÍA,CUNDINAMARCA
21314,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA DEPARTAMENTAL 23 DE FEBRERO,FUNDACIÓN,MAGDALENA
21315,NO OFICIAL,A,B,2020,COLEGIO COLOMBO BRITANICO,DOSQUEBRADAS,RISARALDA
21316,NO OFICIAL,A,A,2020,CENTRO EDUCATIVO LEONARDO DA VINCI,CALI,VALLE DEL CAUCA
21317,OFICIAL,A,D,2020,I.E. NUEVA VISTA HERMOSA,SAN ONOFRE,SUCRE
21318,OFICIAL,A,B,2020,CARLOS M SIMMONDS,POPAYÁN,CAUCA
21319,OFICIAL,A,C,2020,I.E. ERNESTINA CASTRO DE AGUILAR,PELAYA,CESAR
21320,OFICIAL,A,C,2020,I.E. TÉCNICA EN SISTEMAS SANTIAGO,SAN SEBASTIÁN,CAUCA
21321,NO OFICIAL,A,D,2020,LICEO GABRIEL GARCIA MARQUEZ,VALLEDUPAR,CESAR
21322,OFICIAL,A,B,2020,INST EDUCATIVA RURAL DEPTAL CACICAZGO,SUESCA,CUNDINAMARCA
21323,OFICIAL,A,D,2020,IED SAN FERNANDO,SANTA MARTA,MAGDALENA
21324,OFICIAL,A,C,2020,I.E.M. LUIS EDUARDO MORA OSEJO,PASTO,NARIÑO
21325,NO OFICIAL,A,D,2020,INST  SANTA MARIA MICAELA,BUCARAMANGA,SANTANDER
21326,OFICIAL,A,A+,2020,COL ORIENTAL NO 26,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER
21327,OFICIAL,A,C,2020,LA MARIELA,PIJAO,QUINDÍO
21328,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA DISTRITAL SAN JOSE,BARRANQUILLA,ATLÁNTICO
21329,NO OFICIAL,A,D,2020,INSTITUTO MUNDO CREATIVO,SANTANDER DE QUILICHAO,CAUCA
21330,OFICIAL,A,C,2020,IE LA GABRIELA,BELLO,ANTIOQUIA
21331,NO OFICIAL,B,A+,2020,GIMNASIO CAMPESTRE SAN RAFAEL,TENJO,CUNDINAMARCA
21332,NO OFICIAL,A,A+,2020,GIMN CHARLES DE GAULLE,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21333,NO OFICIAL,A,A+,2020,CENTRO DE ENSEÑANZA MEDIA COMERCIAL NUESTRA SEÑORA DEL CARMEN,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21334,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA SANTA TERESITA,PUERTO LIBERTADOR,CÓRDOBA
21335,OFICIAL,A,D,2020,I.E. JOSE CONSUEGRA HIGGINS,SABANALARGA,ATLÁNTICO
21336,OFICIAL,A,B,2020,COLEGIO MARIA MERCEDES CARRANZA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21337,OFICIAL,A,D,2020,IE DE TARIDO,EL CANTÓN DEL SAN PABLO,CHOCÓ
21338,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA COLEGIO TECNICO FRANCISCO DE PAULA SANTANDER,VILLAVICENCIO,META
21339,OFICIAL,A,D,2020,I.E. MANUEL DE VALVERDE,GUAPI,CAUCA
21340,NO OFICIAL,B,A+,2020,ASPAEN GIMNASIO IRAGUA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21341,NO OFICIAL,A,A+,2020,COL LA SALLE,PEREIRA,RISARALDA
21342,OFICIAL,A,C,2020,I.E. INTERNADO CAMILO TORRES,SANTA ROSALÍA,VICHADA
21343,OFICIAL,A,B,2020,IE SANTA MARIA MAZZARELLO,GRANADA,META
21344,OFICIAL,A,B,2020,IE CHAMPAGNAT,SIBUNDOY,PUTUMAYO
21345,OFICIAL,A,D,2020,I.E.T.A. JULIO R FACIOLINCE,BARRANCO DE LOBA,BOLÍVAR
21346,OFICIAL,A,D,2020,IE LA ASUNCION,TELLO,HUILA
21347,OFICIAL,A,B,2020,COLEGIO JORGE GAITAN CORTES (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21348,NO OFICIAL,A,B,2020,TECNOLÓGICO EN INFORMATICA Y COMERCIO DE BUENAVENTURA INCOMEB,BUENAVENTURA,VALLE DEL CAUCA
21349,NO OFICIAL,A,A,2020,COLEGIO  ADVENTISTA,SAN JOSÉ DEL GUAVIARE,GUAVIARE
21350,NO OFICIAL,A,D,2020,LICEO VICENTE CAVIEDES,OVEJAS,SUCRE
21351,NO OFICIAL,B,A+,2020,FUND COL SAN JUAN DEL CAMINO,CHÍA,CUNDINAMARCA
21352,NO OFICIAL,A,A+,2020,GIMN CAMP CRISTIANO,CHÍA,CUNDINAMARCA
21353,NO OFICIAL,A,A,2020,FUNDACION EDUCATIVA GABRIEL GARCIA MARQUEZ,POPAYÁN,CAUCA
21354,NO OFICIAL,A,C,2020,COLEGIO INTEGRADO LAURELES,ENVIGADO,ANTIOQUIA
21355,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA CARMENCITA CARDONA DE GUTIERREZ,CORINTO,CAUCA
21356,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA DEPARTAMENTAL GONZALO JIMENEZ DE QUESADA,SUESCA,CUNDINAMARCA
21357,OFICIAL,A,C,2020,COLEGIO CIUDAD DE VILLAVICENCIO (ANTES INTEGD PUERTA AL LLANO)  (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21358,NO OFICIAL,A,A+,2020,INST PEDAG ARTURO RAMIREZ MONTUFAR,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21359,OFICIAL,A,A,2020,I.E. CERCA DE PIEDRA,CHÍA,CUNDINAMARCA
21360,OFICIAL,A,C,2020,COLEGIO INTEGRADO EZEQUIEL FLORIAN,FLORIÁN,SANTANDER
21361,OFICIAL,A,A,2020,INST EDUC LA PRESENTACION,MEDELLÍN,ANTIOQUIA
21362,NO OFICIAL,A,D,2020,COLEGIO LICEO LOS ANGELES,FLANDES,TOLIMA
21363,OFICIAL,A,B,2020,IE LEONOR LOURIDO DE VELASCO,YUMBO,VALLE DEL CAUCA
21364,NO OFICIAL,A,D,2020,LICEO NUEVA VIDA,SOACHA,CUNDINAMARCA
21365,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA SAN ANDRES,DOLORES,TOLIMA
21366,NO OFICIAL,A,A,2020,EXTERN PORFIRIO BARBA JACOB,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21367,NO OFICIAL,A,A+,2020,COLEGIO ANTONINO,LA ESTRELLA,ANTIOQUIA
21368,OFICIAL,A,D,2020,I.E. BUENOS AIRES,SAN PELAYO,CÓRDOBA
21369,NO OFICIAL,A,A+,2020,COL DEL ROSARIO DE SANTO DOMINGO,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21370,OFICIAL,A,B,2020,I.E. SUSANA GUILLEMIN,BELÉN,BOYACÁ
21371,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL GIRON DE BLANCOS,CÁQUEZA,CUNDINAMARCA
21372,NO OFICIAL,A,A,2020,LIC GLOBERTH MIXTO                                                                                  ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21373,OFICIAL,A,C,2020,I. E. JOSE MARIA MUÑOZ FLOREZ,CAREPA,ANTIOQUIA
21374,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA NO. 11,MAICAO,LA GUAJIRA
21375,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA CAIRO SOCORRO,PURIFICACIÓN,TOLIMA
21376,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA PABLO VI,MANIZALES,CALDAS
21377,NO OFICIAL,A,B,2020,LICEO SAN ANTONIO,CALI,VALLE DEL CAUCA
21378,NO OFICIAL,A,A+,2020,COL PARROQ DE NSTRA SEÑORA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21379,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA MOGAMBO,MONTERÍA,CÓRDOBA
21380,OFICIAL,A,D,2020,I.E.T.A. DE PLAYA ALTA,ACHÍ,BOLÍVAR
21381,OFICIAL,A,D,2020,INST EDUC DE ISLA GRANDE,MAGANGUÉ,BOLÍVAR
21382,OFICIAL,A,D,2020,I. E. R. TULAPITA,NECOCLÍ,ANTIOQUIA
21383,NO OFICIAL,A,B,2020,GABRIELA MISTRAL,BUENAVENTURA,VALLE DEL CAUCA
21384,NO OFICIAL,A,A+,2020,COL PARROQ DEL INMACULADO CORAZON DE MARIA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21385,OFICIAL,A,C,2020,I. E. ROSA MARIA HENAO PAVAS,SONSÓN,ANTIOQUIA
21386,OFICIAL,A,D,2020,I.E. DE BALLESTAS,TURBANÁ,BOLÍVAR
21387,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA ACADEMICA Y TECNICA DE LOMA ARENA,SANTA CATALINA,BOLÍVAR
21388,OFICIAL,A,B,2020,HENRY MARIN GRANADA,CIRCASIA,QUINDÍO
21389,OFICIAL,A,B,2020,I. E. R. ALTO DEL CORRAL,HELICONIA,ANTIOQUIA
21390,NO OFICIAL,A,A,2020,COLEGIO  MARIA AUXILIADORA,EL SANTUARIO,ANTIOQUIA
21391,OFICIAL,A,C,2020,IE HORIZONTES,SAN JOSÉ DE PARE,BOYACÁ
21392,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA SILVESTRE ARENAS,SOGAMOSO,BOYACÁ
21393,OFICIAL,A,D,2020,LOS COMUNEROS,POPAYÁN,CAUCA
21394,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA AGROPECUARIO,TAMALAMEQUE,CESAR
21395,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA KM 12,MONTERÍA,CÓRDOBA
21396,OFICIAL,A,D,2020,INST TEC AGROP E INDUST JUAN TAMA,SANTANDER DE QUILICHAO,CAUCA
21397,OFICIAL,A,B,2020,PRUDENCIA DAZA,VALLEDUPAR,CESAR
21398,OFICIAL,A,D,2020,I.E. MANUEL GERMAN CUELLO,CHIRIGUANÁ,CESAR
21399,OFICIAL,A,B,2020,IE EL PESCADOR,LA ARGENTINA,HUILA
21400,OFICIAL,A,B,2020,IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL,QUIBDÓ,CHOCÓ
21401,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA DEPARTAMENTAL JULIAN MEJIA ALVARADO,EL BANCO,MAGDALENA
21402,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA NO. 2,MAICAO,LA GUAJIRA
21403,OFICIAL,A,C,2020,COL EDUARDO COTE LAMUS,LA ESPERANZA,NORTE DE SANTANDER
21404,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA TECNICA GABRIEL GARCIA MARQUEZ,CALI,VALLE DEL CAUCA
21405,NO OFICIAL,A,C,2020,LIC MIX EMPERADOR DE CALI,CALI,VALLE DEL CAUCA
21406,OFICIAL,A,B,2020,INSTITUCION EDUCATIVA ALBERTO LLERAS CAMARGO,VILLAVICENCIO,META
21407,OFICIAL,A,C,2020,INSTITUCI¿N EDUCATIVA TECNICO AGROPECUARIO LA ARENA,SINCELEJO,SUCRE
21408,OFICIAL,A,C,2020,INST EDUC BUENAVISTA,BUENAVISTA,SUCRE
21409,OFICIAL,A,A+,2020,I.E.M. CIUDAD DE PASTO,PASTO,NARIÑO
21410,OFICIAL,A,D,2020,INST EDUC INDIGENA TEC AGRO DE ESCOBAR ARRIBA,SAMPUÉS,SUCRE
21411,OFICIAL,A,D,2020,INST EDUC SAN JUAN BOSCO,SAN PEDRO,SUCRE
21412,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA JESUS NAZARENO,EL TAMBO,NARIÑO
21413,NO OFICIAL,A,A+,2020,COL  SAN BONIFACIO DE LAS LANZAS,IBAGUÉ,TOLIMA
21414,NO OFICIAL,A,A,2020,COL MIGUEL ANTONIO CARO                                                                             ,BARRANCABERMEJA,SANTANDER
21415,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA AGROPECUARIA LA VEGA,SAN BERNARDO,NARIÑO
21416,NO OFICIAL,A,A+,2020,COL SANTA ISABEL DE HUNGRIA,FLORIDABLANCA,SANTANDER
21417,OFICIAL,A,A,2020,IE SAGRADA FAMILIA,PALMIRA,VALLE DEL CAUCA
21418,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA AGUACLARA,TULUÁ,VALLE DEL CAUCA
21419,OFICIAL,A,B,2020,I.E. JOSE CELESTINO MUTIS,APARTADÓ,ANTIOQUIA
21420,OFICIAL,A,A+,2020,IE NUEVA GENERACION,BELLO,ANTIOQUIA
21421,OFICIAL,A,C,2020,I. E.  RURAL CHAPARRAL,SAN VICENTE FERRER,ANTIOQUIA
21422,OFICIAL,A,C,2020,I. E. R. PORFIRIO BARBA JACOB,SANTA ROSA DE OSOS,ANTIOQUIA
21423,OFICIAL,A,D,2020,I. E. AGRICOLA VICTOR MANUEL OROZCO,TÁMESIS,ANTIOQUIA
21424,OFICIAL,A,C,2020,INSTITUCION EDUCATIVA DISTRITAL CAMILO TORRES TENORIO,BARRANQUILLA,ATLÁNTICO
21425,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA DISTRITAL CARLOS MEISEL,BARRANQUILLA,ATLÁNTICO
21426,NO OFICIAL,A,B,2020,COLEGIO FRANCISCO DE QUEVEDO,MALAMBO,ATLÁNTICO
21427,OFICIAL,A,C,2020,COLEGIO REPUBLICA DE MEXICO (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21428,NO OFICIAL,A,A+,2020,COL CATOLICO DE LA SABANA,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21429,NO OFICIAL,A,B,2020,INST ORESTES SINDICI                                                                                ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21430,NO OFICIAL,B,A+,2020,COL COLOMBO GALES,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21431,NO OFICIAL,B,A+,2020,COL SAN VIATOR                                                                                      ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21432,NO OFICIAL,A,A,2020,COL MIGUEL ANTONIO CARO                                                                             ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21433,NO OFICIAL,A,A+,2020,LIC HNO MIGUEL LA SALLE                                                                             ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21434,OFICIAL,A,B,2020,COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO  (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21435,NO OFICIAL,A,B,2020,COL LA CANDELARIA,MAGANGUÉ,BOLÍVAR
21436,OFICIAL,A,B,2020,COLEGIO ISLA DEL SOL (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21437,NO OFICIAL,A,A+,2020,COL JOSE ORTEGA Y GASSET                                                                            ,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21438,NO OFICIAL,A,A+,2020,LIC  DE CERVANTES PADRES AGUSTINOS,"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21439,OFICIAL,A,D,2020,INSTITUCION EDUCATIVA ANTONIO NARIÑO,CARTAGENA DE INDIAS,BOLÍVAR
21440,OFICIAL,A,A,2020,COLEGIO BILBAO (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
21441,OFICIAL,A,C,2020,I.E. NORMAL SUPERIOR DE MOMPOX,SANTA CRUZ DE MOMPOX,BOLÍVAR
21442,NO OFICIAL,A,B,2020,INST. DOCENTE DEL CARIBE,CARTAGENA DE INDIAS,BOLÍVAR
21443,NO OFICIAL,A,A+,2020,COLEGIO LOS ÁNGELES,TUNJA,BOYACÁ
21444,OFICIAL,A,B,2020,I.E.T. MANUEL BRICEÑO,BRICEÑO,BOYACÁ
21445,OFICIAL,A,D,2020,I.E.T. JOSE JOAQUIN ORTIZ,PUERTO BOYACÁ,BOYACÁ
21446,OFICIAL,A,B,2020,IE GUSTAVO ROMERO HERNANDEZ,TIBANÁ,BOYACÁ
21447,OFICIAL,A,B,2020,IE JORGE CLEMENTE PALACIOS,TIBASOSA,BOYACÁ
